@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1486,52,58,47,1543,0.02956,0.472727,0.525253,0.472727,0.474747,0.497608,0.058235,8.117539,0.160644
1487,52,58,46,1544,0.028931,0.472727,0.530612,0.472727,0.469388,0.5,0.057647,8.200371,0.161347
1488,52,58,45,1545,0.028302,0.472727,0.536082,0.472727,0.463918,0.502415,0.057059,8.284911,0.162299
1489,52,58,44,1546,0.027673,0.472727,0.541667,0.472727,0.458333,0.504854,0.056471,8.371212,0.162423
1490,52,58,43,1547,0.027044,0.472727,0.547368,0.472727,0.452632,0.507317,0.055882,8.45933,0.165384
1491,52,58,42,1548,0.026415,0.472727,0.553191,0.472727,0.446809,0.509804,0.055294,8.549323,0.170018
1492,51,59,42,1548,0.026415,0.463636,0.548387,0.463636,0.451613,0.502463,0.054706,8.475073,0.171443
1493,50,60,42,1548,0.026415,0.454545,0.543478,0.454545,0.456522,0.49505,0.054118,8.399209,0.174227
1494,50,60,41,1549,0.025786,0.454545,0.549451,0.454545,0.450549,0.497512,0.053529,8.491508,0.17536
1495,50,60,40,1550,0.025157,0.454545,0.555556,0.454545,0.444444,0.5,0.052941,8.585859,0.177443
1496,50,60,39,1551,0.024528,0.454545,0.561798,0.454545,0.438202,0.502513,0.052353,8.682329,0.178562
1497,50,60,38,1552,0.023899,0.454545,0.568182,0.454545,0.431818,0.505051,0.051765,8.780992,0.179694
1498,50,60,37,1553,0.02327,0.454545,0.574713,0.454545,0.425287,0.507614,0.051176,8.881923,0.181122
1499,50,60,36,1554,0.022642,0.454545,0.581395,0.454545,0.418605,0.510204,0.050588,8.985201,0.184266
1500,50,60,35,1555,0.022013,0.454545,0.588235,0.454545,0.411765,0.512821,0.05,9.090909,0.186843
1501,50,60,34,1556,0.021384,0.454545,0.595238,0.454545,0.404762,0.515464,0.049412,9.199134,0.187595
1502,50,60,33,1557,0.020755,0.454545,0.60241,0.454545,0.39759,0.518135,0.048824,9.309967,0.188012
1503,50,60,32,1558,0.020126,0.454545,0.609756,0.454545,0.390244,0.520833,0.048235,9.423503,0.188795
1504,49,61,32,1558,0.020126,0.445455,0.604938,0.445455,0.395062,0.513089,0.047647,9.349046,0.191698
1505,49,61,31,1559,0.019497,0.445455,0.6125,0.445455,0.3875,0.515789,0.047059,9.465909,0.192264
1506,49,61,30,1560,0.018868,0.445455,0.620253,0.445455,0.379747,0.518519,0.046471,9.585731,0.194095
1507,49,61,29,1561,0.018239,0.445455,0.628205,0.445455,0.371795,0.521277,0.045882,9.708625,0.199672
1508,49,61,28,1562,0.01761,0.445455,0.636364,0.445455,0.363636,0.524064,0.045294,9.834711,0.20537
1509,49,61,27,1563,0.016981,0.445455,0.644737,0.445455,0.355263,0.526882,0.044706,9.964115,0.20768
1510,48,62,27,1563,0.016981,0.436364,0.64,0.436364,0.36,0.518919,0.044118,9.890909,0.211675
1511,48,62,26,1564,0.016352,0.436364,0.648649,0.436364,0.351351,0.521739,0.043529,10.02457,0.220821
1512,48,62,25,1565,0.015723,0.436364,0.657534,0.436364,0.342466,0.52459,0.042941,10.161893,0.222418
1513,47,63,25,1565,0.015723,0.427273,0.652778,0.427273,0.347222,0.516484,0.042353,10.088384,0.227133
1514,47,63,24,1566,0.015094,0.427273,0.661972,0.427273,0.338028,0.519337,0.041765,10.230474,0.227598
1515,47,63,23,1567,0.014465,0.427273,0.671429,0.427273,0.328571,0.522222,0.041176,10.376623,0.228021
1516,47,63,22,1568,0.013836,0.427273,0.681159,0.427273,0.318841,0.52514,0.040588,10.527009,0.23472
1517,46,64,22,1568,0.013836,0.418182,0.676471,0.418182,0.323529,0.516854,0.04,10.454545,0.237874
1518,46,64,21,1569,0.013208,0.418182,0.686567,0.418182,0.313433,0.519774,0.039412,10.610583,0.249855
1519,45,65,21,1569,0.013208,0.409091,0.681818,0.409091,0.318182,0.511364,0.038824,10.53719,0.265418
1520,45,65,20,1570,0.012579,0.409091,0.692308,0.409091,0.307692,0.514286,0.038235,10.699301,0.270088
1521,44,66,20,1570,0.012579,0.4,0.6875,0.4,0.3125,0.505747,0.037647,10.625,0.277917
1522,44,66,19,1571,0.01195,0.4,0.698413,0.4,0.301587,0.508671,0.037059,10.793651,0.285187
1523,43,67,19,1571,0.01195,0.390909,0.693548,0.390909,0.306452,0.5,0.036471,10.718475,0.285577
1524,43,67,18,1572,0.011321,0.390909,0.704918,0.390909,0.295082,0.502924,0.035882,10.894188,0.289771
1525,43,67,17,1573,0.010692,0.390909,0.716667,0.390909,0.283333,0.505882,0.035294,11.075758,0.29472
1526,43,67,16,1574,0.010063,0.390909,0.728814,0.390909,0.271186,0.508876,0.034706,11.263482,0.294857
1527,42,68,16,1574,0.010063,0.381818,0.724138,0.381818,0.275862,0.5,0.034118,11.191223,0.296001
1528,42,68,15,1575,0.009434,0.381818,0.736842,0.381818,0.263158,0.502994,0.033529,11.38756,0.312724
1529,42,68,14,1576,0.008805,0.381818,0.75,0.381818,0.25,0.506024,0.032941,11.590909,0.325354
1530,42,68,13,1577,0.008176,0.381818,0.763636,0.381818,0.236364,0.509091,0.032353,11.801653,0.354553
1531,42,68,12,1578,0.007547,0.381818,0.777778,0.381818,0.222222,0.512195,0.031765,12.020202,0.355324
1532,42,68,11,1579,0.006918,0.381818,0.792453,0.381818,0.207547,0.515337,0.031176,12.246998,0.357889
1533,42,68,10,1580,0.006289,0.381818,0.807692,0.381818,0.192308,0.518519,0.030588,12.482517,0.379812
1534,42,68,9,1581,0.00566,0.381818,0.823529,0.381818,0.176471,0.521739,0.03,12.727273,0.395646
1535,42,68,8,1582,0.005031,0.381818,0.84,0.381818,0.16,0.525,0.029412,12.981818,0.447288
1536,42,68,7,1583,0.004403,0.381818,0.857143,0.381818,0.142857,0.528302,0.028824,13.246753,0.465408
1537,42,68,6,1584,0.003774,0.381818,0.875,0.381818,0.125,0.531646,0.028235,13.522727,0.519329
1538,42,68,5,1585,0.003145,0.381818,0.893617,0.381818,0.106383,0.535032,0.027647,13.810445,0.536653
1539,41,69,5,1585,0.003145,0.372727,0.891304,0.372727,0.108696,0.525641,0.027059,13.774704,0.707897
1540,40,70,5,1585,0.003145,0.363636,0.888889,0.363636,0.111111,0.516129,0.026471,13.737374,0.721661
1541,39,71,5,1585,0.003145,0.354545,0.886364,0.354545,0.113636,0.506494,0.025882,13.698347,0.743206
1542,38,72,5,1585,0.003145,0.345455,0.883721,0.345455,0.116279,0.496732,0.025294,13.657505,0.755928
1543,37,73,5,1585,0.003145,0.336364,0.880952,0.336364,0.119048,0.486842,0.024706,13.614719,0.757648
1544,36,74,5,1585,0.003145,0.327273,0.878049,0.327273,0.121951,0.476821,0.024118,13.569845,0.77194
1545,35,75,5,1585,0.003145,0.318182,0.875,0.318182,0.125,0.466667,0.023529,13.522727,0.78434
1546,34,76,5,1585,0.003145,0.309091,0.871795,0.309091,0.128205,0.456376,0.022941,13.473193,0.784688
1547,33,77,5,1585,0.003145,0.3,0.868421,0.3,0.131579,0.445946,0.022353,13.421053,0.785193
1548,32,78,5,1585,0.003145,0.290909,0.864865,0.290909,0.135135,0.435374,0.021765,13.366093,0.78815
1549,31,79,5,1585,0.003145,0.281818,0.861111,0.281818,0.138889,0.424658,0.021176,13.308081,0.79169
1550,30,80,5,1585,0.003145,0.272727,0.857143,0.272727,0.142857,0.413793,0.020588,13.246753,0.798286
1551,30,80,4,1586,0.002516,0.272727,0.882353,0.272727,0.117647,0.416667,0.02,13.636364,0.800616
1552,30,80,3,1587,0.001887,0.272727,0.909091,0.272727,0.090909,0.41958,0.019412,14.049587,0.801886
1553,29,81,3,1587,0.001887,0.263636,0.90625,0.263636,0.09375,0.408451,0.018824,14.005682,0.808118
1554,28,82,3,1587,0.001887,0.254545,0.903226,0.254545,0.096774,0.397163,0.018235,13.958944,0.809615
1555,27,83,3,1587,0.001887,0.245455,0.9,0.245455,0.1,0.385714,0.017647,13.909091,0.862112
1556,26,84,3,1587,0.001887,0.236364,0.896552,0.236364,0.103448,0.374101,0.017059,13.855799,0.89493
1557,25,85,3,1587,0.001887,0.227273,0.892857,0.227273,0.107143,0.362319,0.016471,13.798701,0.89533
1558,25,85,2,1588,0.001258,0.227273,0.925926,0.227273,0.074074,0.364964,0.015882,14.309764,0.903448
1559,24,86,2,1588,0.001258,0.218182,0.923077,0.218182,0.076923,0.352941,0.015294,14.265734,0.922617
1560,23,87,2,1588,0.001258,0.209091,0.92,0.209091,0.08,0.340741,0.014706,14.218182,0.923071
1561,23,87,1,1589,0.000629,0.209091,0.958333,0.209091,0.041667,0.343284,0.014118,14.810606,0.935597
1562,22,88,1,1589,0.000629,0.2,0.956522,0.2,0.043478,0.330827,0.013529,14.782609,0.940213
1563,21,89,1,1589,0.000629,0.190909,0.954545,0.190909,0.045455,0.318182,0.012941,14.752066,0.944452
1564,20,90,1,1589,0.000629,0.181818,0.952381,0.181818,0.047619,0.305344,0.012353,14.718615,0.948208
1565,19,91,1,1589,0.000629,0.172727,0.95,0.172727,0.05,0.292308,0.011765,14.681818,0.949491
1566,18,92,1,1589,0.000629,0.163636,0.947368,0.163636,0.052632,0.27907,0.011176,14.641148,0.949927
1567,17,93,1,1589,0.000629,0.154545,0.944444,0.154545,0.055556,0.265625,0.010588,14.59596,0.950805
1568,16,94,1,1589,0.000629,0.145455,0.941176,0.145455,0.058824,0.251969,0.01,14.545455,0.952585
1569,15,95,1,1589,0.000629,0.136364,0.9375,0.136364,0.0625,0.238095,0.009412,14.488636,0.952586
1570,14,96,1,1589,0.000629,0.127273,0.933333,0.127273,0.066667,0.224,0.008824,?,0.954663
1571,13,97,1,1589,0.000629,0.118182,0.928571,0.118182,0.071429,0.209677,0.008235,?,0.957278
1572,12,98,1,1589,0.000629,0.109091,0.923077,0.109091,0.076923,0.195122,0.007647,?,0.957362
1573,11,99,1,1589,0.000629,0.1,0.916667,0.1,0.083333,0.180328,0.007059,?,0.958596
1574,10,100,1,1589,0.000629,0.090909,0.909091,0.090909,0.090909,0.165289,0.006471,?,0.960517
1575,9,101,1,1589,0.000629,0.081818,0.9,0.081818,0.1,0.15,0.005882,?,0.965186
1576,8,102,1,1589,0.000629,0.072727,0.888889,0.072727,0.111111,0.134454,0.005294,?,0.968442
1577,7,103,1,1589,0.000629,0.063636,0.875,0.063636,0.125,0.118644,0.004706,?,0.968797
1578,6,104,1,1589,0.000629,0.054545,0.857143,0.054545,0.142857,0.102564,0.004118,?,0.971625
1579,5,105,1,1589,0.000629,0.045455,0.833333,0.045455,0.166667,0.086207,0.003529,?,0.974344
1580,4,106,1,1589,0.000629,0.036364,0.8,0.036364,0.2,0.069565,0.002941,?,0.976134
1581,3,107,1,1589,0.000629,0.027273,0.75,0.027273,0.25,0.052632,0.002353,?,0.976459
1582,3,107,0,1590,0,0.027273,1,0.027273,0,0.053097,0.001765,?,0.982071
1583,2,108,0,1590,0,0.018182,1,0.018182,0,0.035714,0.001176,?,0.984768
1584,1,109,0,1590,0,0.009091,1,0.009091,0,0.018018,0.000588,?,0.987647
1585,0,110,0,1590,0,0,?,0,?,?,0,?,0.987657
